user_id,month,income_eur,rent_eur,food_eur,transport_eur,utilities_eur,debt_eur,discretionary_eur,total_expenses_eur,savings_eur,cumulative_savings_eur
614,1,3503.77,1098.53,356.07,219.39,228.36,0,1184.23,3086.58,417.19,417.19
614,2,3474.34,1062.13,352.15,366.33,168.15,139.62,988.03,3076.41,397.93,815.12
614,3,3121.92,1003.82,322.61,239.73,182.29,0,1065.99,2814.44,307.48,1122.6
614,4,3677.85,1207.84,325.8,356.61,215.93,20.75,1028.9,3155.84,522.01,1644.61
614,5,3791.38,1244.33,395.94,352.23,179.26,48.61,1132.16,3352.53,438.85,2083.46
614,6,3504.83,1033.49,293.7,176.02,148.22,94.77,1168.58,2914.78,590.06,2673.52
614,7,3564.83,1057.26,315.97,385.77,172.1,11.74,1024.48,2967.31,597.51,3271.03
614,8,3463.73,1000.15,470.76,238.3,150.42,95.08,1018.4,2973.11,490.63,3761.66
614,9,3555.04,1264.13,417.59,364.57,238.8,147.29,478.94,2911.32,643.72,4405.38
614,10,3524.15,1121.42,386.86,342.97,200.22,57.49,1021.15,3130.11,394.03,4799.41
614,11,3592.43,961.77,442.21,287.32,176.89,62.4,1016,2946.59,645.84,5445.25
614,12,3301.35,1067.7,477.83,206.11,217.26,0,956.34,2925.24,376.11,5821.37
615,1,2562.1,883.38,295.85,182.02,148.05,143.03,504.5,2156.83,405.27,405.27
615,2,2577.7,984.62,301.3,126.44,169.47,190.38,560.82,2333.03,244.67,649.94
615,3,2398.88,963.76,307.58,160.12,91.77,122.65,425.55,2071.43,327.45,977.39
615,4,2276.26,873.52,328.29,96.93,113.4,207.11,181.54,1800.81,475.45,1452.85
615,5,2293.2,775.14,327.5,251.01,153.79,275.4,202.65,1985.49,307.71,1760.56
615,6,2464.47,854.16,357.94,123.37,163.38,227.96,435.3,2162.11,302.36,2062.92
615,7,2409.79,877,281.48,206.82,134.26,131.05,286.62,1917.22,492.57,2555.49
615,8,2451.87,905.58,382.08,129.13,114.68,298.52,144.23,1974.22,477.65,3033.14
615,9,2428.99,720.29,378.68,129.54,180.92,145.19,479.24,2033.86,395.14,3428.27
615,10,2416.09,831.04,320.79,198.01,93.8,250.92,383.47,2078.02,338.06,3766.33
615,11,2336.79,872.04,357.91,178.58,168.49,161.77,190.57,1929.36,407.43,4173.76
615,12,2432.08,876.99,367.51,141.81,101.89,132,403.02,2023.23,408.85,4582.61
616,1,2197.41,776.57,382.61,284.18,114.15,267.57,26.36,1851.45,345.96,345.96
616,2,2099.92,762.79,271.56,214.47,167.91,308.28,66.13,1791.15,308.76,654.72
616,3,2166.5,722.91,380.11,244.82,102.75,306.47,46.78,1803.83,362.67,1017.39
616,4,2058.6,857.15,179.35,203.11,104.1,317.07,163.65,1824.43,234.17,1251.56
616,5,2066.05,686.24,271.12,155.98,84.2,438.44,173.89,1809.86,256.19,1507.75
616,6,1997.39,825.75,232.55,106.56,102.94,540.64,43.02,1851.44,145.96,1653.7
616,7,2155.53,786.43,232.25,129.65,182.33,392.42,241.23,1964.3,191.23,1844.94
616,8,2067.54,747.08,287.16,186.21,115.68,345.04,110.78,1791.95,275.59,2120.52
616,9,2101.35,857.75,268.06,254.56,141.89,251.43,62.07,1835.74,265.61,2386.13
616,10,2186.99,869.62,257.09,118.48,144.1,408.19,44.65,1842.13,344.87,2730.99
616,11,2238.35,848.38,291,181.23,158.45,284.76,213.78,1977.6,260.74,2991.74
616,12,2029.41,781.34,273.65,110.15,95.69,370.28,170.08,1801.19,228.22,3219.96
617,1,3777.32,1245.21,505.7,344.9,185.03,333.24,822.63,3436.71,340.61,340.61
617,2,4182.41,1664.42,403.76,168.32,191.79,227.66,1168.33,3824.28,358.14,698.74
617,3,4138.97,1510.17,594.02,247.59,223.7,372.18,579.88,3527.54,611.43,1310.17
617,4,3721.18,1127.4,449.74,245.52,281.48,449.08,602.4,3155.61,565.57,1875.74
617,5,4021.46,1376.01,571.62,311.76,277.91,476.23,324.51,3338.04,683.42,2559.16
617,6,3783.7,1073.32,434.89,258.49,183.5,361.14,966.74,3278.08,505.62,3064.78
617,7,3901.14,1325.98,338.43,227.51,270.41,375.08,748.68,3286.09,615.05,3679.83
617,8,4441.65,1250.65,509.33,297.24,170.33,405.43,1199.95,3832.95,608.7,4288.53
617,9,4294.45,1639.46,556.38,239.78,162.01,405.24,798.65,3801.54,492.91,4781.45
617,10,3935.61,1380.12,446.84,190.92,233.66,473.26,680.19,3404.98,530.64,5312.08
617,11,4298.11,1644.06,480.45,479.61,178.08,492.38,536.86,3811.44,486.66,5798.75
617,12,3765.36,1116.06,547.2,359.68,169.82,569.71,555.25,3317.72,447.63,6246.38
618,1,3624.01,1367.02,438.44,423.06,261.61,350.21,48.81,2889.15,734.86,734.86
618,2,3271.81,981.31,414.1,295.55,202.52,291.67,336.2,2521.35,750.46,1485.32
618,3,3251.52,1088.92,475.16,329.8,166.75,249.33,148.81,2458.77,792.75,2278.07
618,4,3483.52,1097.88,354.19,241.62,230.36,193.58,682.03,2799.65,683.87,2961.93
618,5,3346.54,979.3,298.63,243.25,175.59,215.26,508.02,2420.04,926.5,3888.43
618,6,3436.98,1030.81,486.5,223.18,177.64,189.36,695.44,2802.94,634.04,4522.48
618,7,3466.27,1193.92,349.04,383.45,184.26,261.96,231.19,2603.82,862.45,5384.93
618,8,3500.66,1234.78,387.46,188.77,225.42,353.12,395.24,2784.8,715.87,6100.79
618,9,3394.49,1064.79,431.66,354.8,195.92,280.23,280.72,2608.12,786.37,6887.17
618,10,3724.25,1208.73,336.13,364.14,226.44,380.25,311.08,2826.76,897.5,7784.66
618,11,3505.87,1257.9,329.2,306.42,155.07,206.9,399.27,2654.76,851.11,8635.77
618,12,3935.21,1107.7,450.93,298.16,245.25,204.94,876.46,3183.44,751.77,9387.55
619,1,2493.69,794.49,255.84,194.28,97.73,541.47,129.52,2013.33,480.36,480.36
619,2,2559.85,1092.72,413.34,204.17,116.8,418.38,58.1,2303.51,256.34,736.7
619,3,2696.31,948.97,372.09,237.37,170.79,308.91,274.28,2312.41,383.91,1120.61
619,4,2623.91,945.19,439.38,233.12,148.42,491.57,56.01,2313.68,310.23,1430.84
619,5,2444.63,822.01,376.94,253.45,182.18,448.45,56.68,2139.7,304.93,1735.77
619,6,2459.67,812.2,331.5,272.11,139.85,514.21,97.52,2167.38,292.29,2028.06
619,7,2870.99,1075.36,463.39,344.49,121.26,592.65,71.88,2669.04,201.96,2230.02
619,8,2942.6,959.34,346.82,233.87,162.68,401.06,407.37,2511.15,431.45,2661.47
619,9,2572.81,785.37,381.88,230.64,214.48,504.72,50.06,2167.15,405.66,3067.13
619,10,2556.45,986.18,358.48,159.63,134.09,488.04,28.02,2154.44,402.01,3469.14
619,11,2780.62,856.41,422.88,126.36,152.09,439.95,429.4,2427.08,353.54,3822.68
619,12,2645.92,1064.6,345.29,226.03,175.98,328.86,75.47,2216.23,429.69,4252.38
620,1,4535.35,1511.67,445.47,466.07,257.59,132.31,1134.17,3947.29,588.07,588.07
620,2,4696.34,1638.8,588.31,283.11,261.45,79.4,1184.95,4036.02,660.33,1248.39
620,3,4614.51,1516.29,551.41,245.34,270.77,10.3,1293.19,3887.3,727.2,1975.6
620,4,4533.46,1288.37,590,386.83,318.95,196.25,1062.92,3843.32,690.15,2665.74
620,5,4321.03,1399.65,415.06,245,206.69,154.44,1119.92,3540.77,780.26,3446
620,6,4309.16,1502.48,485.02,375.05,174.13,149.32,1229.64,3915.65,393.51,3839.51
620,7,4355.29,1460.13,443.86,295.45,253.61,110.1,1453.26,4016.42,338.87,4178.38
620,8,4136.73,1460.42,388.48,268.92,172.68,70.54,1142.83,3503.87,632.87,4811.24
620,9,4922.98,1667.56,444.86,447.14,291.61,112.45,805.57,3769.19,1153.79,5965.04
620,10,5012.7,1900.12,644.77,312.35,292.98,0,1005.2,4155.43,857.27,6822.31
620,11,4780.42,1480.06,614.53,446.03,254.25,53.44,1424.38,4272.68,507.73,7330.04
620,12,4576.69,1502.45,595.08,345.11,291.32,84.03,813.87,3631.86,944.83,8274.87
621,1,2948.22,1101.07,378.45,214.87,225.95,405.89,56.34,2382.57,565.65,565.65
621,2,2888.04,919.04,462.69,350.72,172.25,361.41,62.63,2328.74,559.3,1124.95
621,3,2687.4,909.02,447.3,300.61,181.49,245.14,80.27,2163.84,523.56,1648.51
621,4,2885.77,1165.53,435.4,173.89,156.33,512.58,41.05,2484.79,400.98,2049.49
621,5,2850.65,834.26,289.19,299.69,216.37,472.4,64.96,2176.87,673.78,2723.27
621,6,3145.08,1069.11,368.08,296.42,143.65,364.97,208.26,2450.48,694.6,3417.87
621,7,3247.16,985.83,478,311.92,213.71,592.4,62.25,2644.11,603.05,4020.91
621,8,2772.75,880.92,360.09,259.38,160.92,644.25,41.82,2347.38,425.37,4446.29
621,9,2768.14,926.53,347.07,205.28,143.12,448.84,270.2,2341.04,427.11,4873.39
621,10,3012.71,1126.93,440.54,279.66,137.74,603.59,81.86,2670.32,342.39,5215.79
621,11,3057.34,1228,326.14,337,226.33,857.18,68.09,3042.75,14.59,5230.38
621,12,2954.83,1206.56,269.72,246.36,111.95,577.03,47.8,2459.42,495.41,5725.79
622,1,2953.5,915.76,222.41,177.81,194.55,41.37,501.39,2053.29,900.21,900.21
622,2,3386.92,1175.78,375.65,313.55,152.37,65.77,398.57,2481.7,905.22,1805.44
622,3,3494.37,1084.78,335.63,294.84,151.37,1.82,540.05,2408.49,1085.88,2891.31
622,4,3072.41,1021.16,269.28,264.73,220.8,0,545.13,2321.1,751.32,3642.63
622,5,3125.34,959.85,391.07,190.66,184.49,104.54,480.44,2311.05,814.29,4456.92
622,6,3211.21,934.77,408.4,145.32,158.76,61.83,646.52,2355.59,855.61,5312.53
622,7,3277.07,946.03,376.3,275.81,193.06,0,534.73,2325.92,951.15,6263.68
622,8,3224.6,1162.16,387.51,205.48,174.03,0,631.3,2560.48,664.11,6927.79
622,9,3106.56,1058.3,425.74,198.23,183.28,93.78,204.82,2164.14,942.41,7870.2
622,10,3417.26,993.97,407.16,208.82,215.41,28.9,828.25,2682.52,734.75,8604.95
622,11,3252.12,1118.78,430.02,321.86,233.33,44.65,331.56,2480.2,771.92,9376.87
622,12,3226.12,1213.24,272.66,172.29,187.45,100.81,186.55,2133.01,1093.11,10469.98
623,1,3097.54,1099.97,445.96,226.43,126.16,239.74,543.82,2682.09,415.45,415.45
623,2,3290.12,1040.71,435.72,191.65,203.32,184.38,629.82,2685.6,604.52,1019.97
623,3,3274.53,1320.39,484.56,215.28,222.07,356.49,60.93,2659.73,614.8,1634.77
623,4,3018,1143.12,298.15,240.51,172.1,184.17,478.93,2516.98,501.02,2135.79
623,5,3525.31,1012.26,396.82,241.78,242.42,265.92,861.76,3020.97,504.34,2640.13
623,6,3766.45,1071.75,458.3,425.91,272.84,280.98,598.61,3108.38,658.06,3298.2
623,7,3627.23,1152.5,337.63,268.32,213.35,280.39,1010.01,3262.2,365.03,3663.23
623,8,3494.68,1003.36,409.1,189.42,220.79,286.15,994.9,3103.72,390.96,4054.19
623,9,3488.11,1017.35,335.13,207.77,249.43,342.1,558.7,2710.47,777.64,4831.83
623,10,3584.87,1175.25,348.44,229.36,144.48,329.63,761,2988.15,596.73,5428.56
623,11,4026.09,1222.68,530.12,303.23,218.86,285.82,879.63,3440.34,585.75,6014.31
623,12,3782.24,1362.15,344,333.01,143.47,443.34,467.33,3093.31,688.93,6703.23
624,1,2698,760.62,252.94,141.48,163.23,265.67,446.85,2030.78,667.22,667.22
624,2,2437.38,903.62,300.08,200.79,133.56,242.63,24.89,1805.57,631.81,1299.03
624,3,2598.37,1036.56,304.24,199.85,176.14,161.64,66.61,1945.05,653.32,1952.35
624,4,2722.75,911.38,272.01,120.39,125.84,208.91,668.53,2307.06,415.69,2368.04
624,5,2582.82,761.63,334.52,214.66,128.97,148.51,372.14,1960.44,622.38,2990.42
624,6,2848.62,817.72,448.71,297.44,167.36,282.67,163.51,2177.4,671.22,3661.64
624,7,2688.33,1036.98,377.24,165.3,121.37,200.57,345.46,2246.92,441.4,4103.04
624,8,2972.31,888.59,330.44,251.81,145.72,213.07,454.12,2283.75,688.56,4791.6
624,9,3003.51,1139.98,317.23,172.69,218.99,251.54,153.79,2254.22,749.29,5540.89
624,10,2719.37,1013.33,340.04,306.9,136.55,244.88,126.97,2168.66,550.71,6091.61
624,11,2832.55,1066.5,292.34,222.48,150.19,263.02,336.98,2331.52,501.04,6592.64
624,12,3013.59,1182.92,312.07,259.27,150.63,309.96,180.26,2395.11,618.47,7211.12
625,1,3714.66,1333.77,511.25,264.79,182.83,234.23,118.2,2645.06,1069.6,1069.6
625,2,3859.94,1310.9,513.05,330.77,234.55,433.13,7.77,2830.15,1029.78,2099.38
625,3,3474.62,1320.53,479.31,301.47,206.05,253.84,22.44,2583.63,891,2990.38
625,4,3659.99,1237.6,294.37,191.08,185.85,360.9,138.21,2408.01,1251.98,4242.36
625,5,3862.24,1512.05,424.89,258.42,176.56,285.27,80.89,2738.09,1124.15,5366.51
625,6,3431.86,1057.09,424.95,222.13,239.61,269.88,180.94,2394.6,1037.26,6403.77
625,7,3755.95,1178.13,549.61,235.18,219.51,279.5,0,2461.93,1294.02,7697.79
625,8,3673.42,1134.03,472.71,214.51,209.75,283.24,102.6,2416.83,1256.59,8954.38
625,9,3208.44,1042.68,460.64,226.87,122.36,174.44,77.17,2104.15,1104.3,10058.67
625,10,3623.48,1321.45,404.04,374.32,208.25,238.93,33.75,2580.75,1042.73,11101.41
625,11,3596.68,1144.27,508.53,300.51,232.17,420.14,36.7,2642.32,954.36,12055.76
625,12,3651.73,1387.15,470.93,217.46,228.93,298.99,120.12,2723.57,928.16,12983.92
626,1,2989.74,859.55,386.49,291,147.04,289.25,460.52,2433.85,555.89,555.89
626,2,2814.52,973.44,445.09,282.24,142.27,230.77,262.29,2336.11,478.41,1034.3
626,3,2631.38,842.01,400.98,122.35,175.71,165.64,488.1,2194.81,436.57,1470.87
626,4,2605.54,991.8,323.33,144.99,116.46,330.67,301.49,2208.73,396.81,1867.69
626,5,2698.9,1087.44,356.07,203.59,145.23,376.16,313.79,2482.29,216.61,2084.3
626,6,2585.48,875.17,259.54,158.41,164.38,334.49,288.07,2080.05,505.42,2589.72
626,7,2818.38,888.88,325.47,212.09,200.75,438.97,74.34,2140.5,677.88,3267.6
626,8,2712.17,974.87,433.06,278.62,118.37,323.41,84.02,2212.34,499.82,3767.42
626,9,2747.92,860.97,269.16,190.3,125.36,339.62,410.31,2195.72,552.2,4319.62
626,10,2657.9,1031.9,359.04,226.07,135.8,304.39,84.54,2141.75,516.16,4835.78
626,11,2825.02,778.6,331.36,269.26,119.06,293.98,335.78,2128.04,696.98,5532.76
626,12,2590.35,1062.82,264.21,192.58,127.53,356.81,118.6,2122.56,467.79,6000.55
627,1,3002.47,1045.72,340.53,168.2,136.63,354.48,81.29,2126.85,875.62,875.62
627,2,2831.57,1098.88,268.37,285.37,169.16,247.05,60.06,2128.89,702.68,1578.29
627,3,2810.2,964.34,353.12,146.52,105.81,261.7,143.59,1975.08,835.13,2413.42
627,4,2753.12,881.07,362.48,247.72,160.59,157.14,67.38,1876.38,876.74,3290.16
627,5,2667.29,857.93,397.86,168.04,91.1,176.31,191.64,1882.88,784.41,4074.56
627,6,3086.67,1056.35,436.73,297.24,174.19,187.97,80.83,2233.3,853.37,4927.93
627,7,2487.18,756.55,359.24,237.07,164.76,203.54,35.96,1757.12,730.06,5657.99
627,8,2737.16,822.52,362.23,219.46,129.17,235.21,179.42,1948.02,789.14,6447.13
627,9,2860.55,990.44,389.38,297.38,176.16,288.13,137.86,2279.35,581.2,7028.33
627,10,2815.54,945.75,375.57,315.89,159.71,230.12,65.08,2092.12,723.42,7751.75
627,11,2693.04,941.86,386.89,262.35,160.1,197.93,12.09,1961.23,731.82,8483.57
627,12,2588.04,797.63,334.03,241.28,193.5,170.13,67.62,1804.19,783.85,9267.42
628,1,4162.8,1297.09,448.61,233.24,218.66,124.73,699.18,3021.52,1141.28,1141.28
628,2,4343.72,1548.25,450.57,217.74,233.07,7.54,491.56,2948.73,1394.99,2536.26
628,3,4272.85,1350.67,402.82,434.75,270.04,192.43,398.95,3049.68,1223.17,3759.43
628,4,4447.55,1362.15,490.87,416.14,228.49,89.08,651.57,3238.3,1209.24,4968.68
628,5,4680.75,1358.84,687.33,286.63,225.99,230.66,697.46,3486.92,1193.83,6162.51
628,6,4737.47,1499.56,626.75,387.24,175.67,129.35,706.46,3525.03,1212.44,7374.95
628,7,4133.37,1325.49,484.67,401.79,152.69,24.25,667.72,3056.6,1076.77,8451.72
628,8,4462.84,1477.26,611.84,370.57,277.03,203.69,29.79,2970.17,1492.67,9944.38
628,9,4524.41,1435.1,553.37,413.14,259.82,108.71,457.49,3227.62,1296.79,11241.18
628,10,5002.6,1707.35,546.69,418.19,233.29,90.73,648.74,3645,1357.6,12598.78
628,11,4001.72,1179.86,522.81,308.67,166.3,34.05,580.08,2791.76,1209.96,13808.74
628,12,4393.36,1510.12,599.39,357.45,262.82,121.19,314.02,3165,1228.36,15037.1
629,1,2258.22,743.89,300.84,182.89,85.53,29.38,667.23,2009.75,248.47,248.47
629,2,2353.45,702.81,315.68,171.02,135.02,2.37,897.63,2224.53,128.92,377.4
629,3,2305.81,730.02,232.32,135.41,96.1,43.38,782.75,2019.98,285.84,663.23
629,4,1447.15,442.68,194.2,91.93,97.27,39.37,486.88,1352.33,94.82,758.05
629,5,1526.71,526.04,127.84,115.95,70.97,0,632.94,1473.74,52.97,811.02
629,6,1850.06,714.04,153.67,162.37,86.79,10.16,657.52,1784.55,65.51,876.52
629,7,1793.17,640.26,190.33,132.33,77.98,5.19,545.23,1591.33,201.83,1078.36
629,8,1849.49,690.01,192.12,99.73,82.22,0,601.12,1665.2,184.29,1262.64
629,9,2022.65,589.23,243.08,139.28,89.59,20.89,719.08,1801.15,221.49,1484.14
629,10,1687.79,600.99,141.26,164.46,97.02,55.38,561.5,1620.62,67.18,1551.31
629,11,1510.14,474.58,196.15,120.37,81.8,68.01,490.67,1431.57,78.57,1629.88
629,12,1623.42,610.42,206.35,83.94,69.24,34.6,546.33,1550.87,72.55,1702.43
630,1,1121.6,347.76,147.72,95.49,79.12,19.64,236.66,926.39,195.21,195.21
630,2,1144.54,378.49,113.84,79.46,58.6,22.05,270.22,922.66,221.88,417.09
630,3,1161.53,328.88,128.59,102.01,77.12,25.21,253.79,915.6,245.92,663.01
630,4,1307.3,417.73,123.39,73.42,77.27,23.32,463.74,1178.86,128.44,791.45
630,5,1160.61,382.34,152.49,105.02,47.65,36.06,249.54,973.1,187.51,978.96
630,6,1248.37,392.84,167.34,124.43,54.94,20.03,176.92,936.51,311.86,1290.82
630,7,1225.45,471.94,162.86,85.36,52.18,49.74,244.51,1066.59,158.86,1449.68
630,8,1166.67,363.5,112.12,85.03,73.61,37.07,275.52,946.85,219.82,1669.5
630,9,1245.35,363.92,135.94,110.54,82.75,14.16,356.65,1063.97,181.38,1850.88
630,10,1178,379.06,133.61,51.3,66.17,16.74,313.27,960.16,217.84,2068.71
630,11,1246.15,389.72,146.18,76.53,57.04,23.68,315.57,1008.72,237.43,2306.15
630,12,1216.09,414.84,133.66,125.67,78.91,26.85,256.7,1036.64,179.45,2485.6
631,1,4582.12,1813.16,524.5,312.21,269.78,496.37,59.43,3475.46,1106.67,1106.67
631,2,4503.18,1357.99,513.94,383.28,310.31,287.03,568.41,3420.95,1082.24,2188.9
631,3,4829.28,1661.62,572.27,514.21,225.51,283.47,276.98,3534.06,1295.22,3484.12
631,4,4677.61,1515.25,634.5,369.48,229.63,393.3,106.97,3249.13,1428.48,4912.61
631,5,3838.53,1468.35,480.65,159.95,288.9,218.22,138.85,2754.91,1083.62,5996.23
631,6,2805.5,862.3,373.09,221.07,179.45,276.39,208.01,2120.31,685.19,6681.42
631,7,2924.8,909.66,281.13,266.76,129.42,240.75,312,2139.72,785.08,7466.49
631,8,3478.13,1316.78,334.42,265.53,210.69,176.43,256.35,2560.21,917.92,8384.41
631,9,3285.93,1302.27,366.32,220.72,148.35,386.96,103.66,2528.27,757.66,9142.08
631,10,3738.15,1114.96,366.03,251.17,196.01,227.62,771.64,2927.43,810.72,9952.8
631,11,3516.25,1138.95,338.3,313.12,184.68,333.78,254.72,2563.55,952.7,10905.5
631,12,3667.02,1254.66,388.9,380.69,198.1,227.68,220.68,2670.7,996.32,11901.81
632,1,5655.65,2317.01,786.94,274.14,383.02,28.67,0,3789.79,1865.86,1865.86
632,2,5928.07,1906.32,586.37,424.03,339.15,84.32,338.03,3678.22,2249.85,4115.71
632,3,5320.3,1697.79,771.26,413.57,373.56,86.22,343.07,3685.45,1634.84,5750.55
632,4,5716.7,1958.94,789.48,396.79,292.16,201.66,122.41,3761.44,1955.25,7705.8
632,5,5032.97,1478.7,750.03,337.55,321.69,143.28,247.04,3278.29,1754.69,9460.49
632,6,5427.41,1729.11,401.39,535.22,281.62,20.88,265.2,3233.42,2193.98,11654.47
632,7,6002.43,2203.72,728.81,527.47,274.59,173.18,175.05,4082.82,1919.61,13574.08
632,8,5995.45,1577.25,570.65,521.54,513.77,218.85,363.3,3765.35,2230.1,15804.18
632,9,5386.37,1613.69,538.87,405.21,346.93,256.35,468.2,3629.26,1757.12,17561.29
632,10,4885.25,1815.54,770.51,225.62,328.87,219.6,77.75,3437.89,1447.36,19008.65
632,11,5385.57,2037.02,720.36,582.79,364.4,28.79,50.98,3784.34,1601.24,20609.89
632,12,6052.03,2030.49,519.99,549.85,340.11,35,756.15,4231.6,1820.43,22430.32
633,1,2955.29,1103,316.75,144.37,204.84,0,577.17,2346.13,609.16,609.16
633,2,2529.13,779.6,310.09,163.59,132.7,10.54,586.28,1982.8,546.33,1155.49
633,3,2636.89,869.25,314.91,111.89,143.49,95.56,521.61,2056.71,580.19,1735.68
633,4,2618.47,816.75,191.06,208.45,122.33,64.93,575.26,1978.78,639.69,2375.37
633,5,2794.46,969.62,281.29,225.25,94.57,97.18,633.21,2301.12,493.34,2868.71
633,6,2747.56,880.54,234.01,247.62,167.97,2.73,760.01,2292.88,454.68,3323.38
633,7,2998.38,1108.96,301.68,172.4,204.87,148.36,765.72,2701.98,296.4,3619.78
633,8,3090.75,890.53,270.74,284.98,205.39,69.77,776.28,2497.69,593.06,4212.84
633,9,2864.8,1013.03,383.76,262.65,157,66.07,495.91,2378.41,486.39,4699.24
633,10,2843.57,1030.13,255.69,185.72,137.67,131.03,484.3,2224.55,619.03,5318.27
633,11,2490.12,800.27,350.67,135.43,161.39,89.86,537.83,2075.44,414.68,5732.94
633,12,2825.85,966.81,347.31,278.34,109.15,98.42,612.16,2412.19,413.66,6146.61
634,1,1500.29,561.34,215.32,115.8,60.45,311.92,158.1,1422.93,77.36,77.36
634,2,1468.49,592.82,252.51,135.24,122.7,218.74,33.05,1355.08,113.42,190.77
634,3,1410.1,484.54,206.23,149.18,92.25,279.68,181.55,1393.43,16.67,207.44
634,4,1445.27,407.1,243.35,95.08,120.16,280.97,140.68,1287.33,157.94,365.38
634,5,1394.33,459.45,201.43,144.2,102.32,304.74,11.07,1223.22,171.11,536.49
634,6,1506.1,515.98,213.09,127.92,106.1,213.53,234.08,1410.7,95.4,631.89
634,7,1408.45,552.51,171.16,116.76,90.52,265.08,103.73,1299.77,108.69,740.58
634,8,1436.18,539.98,148.03,111.68,78.4,282.59,165.88,1326.57,109.61,850.19
634,9,1341.3,410.21,165.9,119.73,69.02,173.22,273.35,1211.43,129.87,980.06
634,10,1644.16,566.61,189.13,123.96,75.79,284.91,222.02,1462.42,181.74,1161.8
634,11,1429.22,484.74,192.11,129.85,60.46,287.65,122.84,1277.65,151.58,1313.38
634,12,1494.26,535.95,190.83,114.29,118.02,286.81,185.42,1431.31,62.95,1376.33
635,1,2843.16,947.95,274.06,239.34,164.96,44.92,309.3,1980.53,862.63,862.63
635,2,3049.86,1031.9,368.13,159.41,154.81,86.27,507.16,2307.69,742.18,1604.81
635,3,2780.34,887.55,274.48,153.84,195.72,53.54,564.62,2129.75,650.59,2255.4
635,4,2838,1024.65,308.01,137.81,153.85,113.53,634.25,2372.11,465.89,2721.29
635,5,3202.17,957.7,413.37,227.23,195.45,35.06,736.19,2565,637.17,3358.46
635,6,3182.05,879.68,371.52,281.03,173.23,115.97,676.8,2498.24,683.81,4042.27
635,7,3145.14,922.21,308.5,213.39,143.49,65.26,755.56,2408.41,736.73,4779
635,8,2417.84,878.76,265.23,120.72,101.77,5.9,589.92,1962.29,455.54,5234.54
635,9,2283.32,908.47,234.94,134.38,139.47,40.69,361.94,1819.9,463.43,5697.97
635,10,2323.28,756.82,283.77,187.35,168.34,74.82,380.05,1851.15,472.14,6170.1
635,11,2341.81,718.15,328.31,106.34,160.62,26.26,434.88,1774.55,567.26,6737.37
635,12,2555.87,774.06,286.37,237.89,150.74,20.74,459.9,1929.71,626.16,7363.53
636,1,2810.6,818.1,304.12,237.54,128.3,36.6,881.27,2405.93,404.66,404.66
636,2,2867.13,1002.71,286.77,239.81,197.29,80.89,787.97,2595.45,271.68,676.34
636,3,2901.12,963.34,294.98,238.66,176.13,75.94,870.48,2619.53,281.6,957.94
636,4,3046.85,884.91,332.65,202.1,185.58,114.98,1081.21,2801.43,245.42,1203.36
636,5,2965.96,861.21,385.68,217.4,198.17,64.12,899.41,2625.99,339.97,1543.34
636,6,3272.98,1221.33,345.42,224.32,134.37,0,1002.16,2927.61,345.37,1888.71
636,7,2826.21,861.32,395.18,271.46,134.04,28.27,1159.91,2850.19,0,1888.71
636,8,2835.86,1084.34,347.66,159.51,133.01,0,868.32,2592.84,243.02,2131.73
636,9,3376.49,1202.16,400.82,197.95,202.69,69.93,985.65,3059.19,317.3,2449.03
636,10,2886.61,923.45,375.7,247.45,125.01,81.31,735.99,2488.91,397.69,2846.72
636,11,2820.36,969.96,225.76,300.33,115.19,77.13,760.47,2448.85,371.51,3218.23
636,12,3117.2,1101.16,459.72,243.57,172.81,33.44,795.96,2806.66,310.54,3528.77
637,1,3026.91,1142.46,453.53,291.98,210.75,98.43,129.73,2326.88,700.02,700.02
637,2,3227.64,1135.86,327.18,238.24,159.81,79.65,321.11,2261.85,965.8,1665.82
637,3,3271.13,1267.12,397.34,155.81,161.71,109.27,287.11,2378.35,892.78,2558.6
637,4,2912.27,921.98,276.13,252.38,158.86,44.35,518,2171.7,740.57,3299.17
637,5,2586.48,765.03,319.37,266.94,157.78,26.06,360.21,1895.38,691.1,3990.27
637,6,2999.53,1052.02,396.21,246.83,164,109.58,219.36,2188.01,811.53,4801.8
637,7,3176.36,1007.28,412.91,280.01,155.12,68.01,388.92,2312.24,864.12,5665.92
637,8,3181.63,960.19,347.92,260.08,197.6,80.01,611.26,2457.06,724.57,6390.49
637,9,3100.79,1037.62,323.94,267.33,209.17,146.46,131.13,2115.65,985.15,7375.64
637,10,3022.66,1019.13,400.39,210.71,222.81,100.75,371.94,2325.73,696.93,8072.57
637,11,2973.93,1076.06,340.34,156.33,160.2,80.94,224.18,2038.04,935.89,9008.46
637,12,3057.14,995.62,377.26,179.65,144.33,144.6,168.8,2010.25,1046.89,10055.35
638,1,2044.9,587.21,273.59,171.89,115.3,74.7,423.34,1646.04,398.86,398.86
638,2,2182.11,802.63,207.06,154.17,149.77,27.71,363.54,1704.88,477.23,876.09
638,3,2215.77,691.97,214.72,190.81,122.71,92.46,571.76,1884.43,331.34,1207.43
638,4,2134.39,698.06,248.12,173.59,94.49,75.5,541.85,1831.61,302.78,1510.21
638,5,1884.76,654.73,198.22,111.13,106.89,18.31,361.77,1451.05,433.71,1943.92
638,6,2093.28,616.28,260.45,186.79,113.99,44.34,541.3,1763.14,330.15,2274.06
